Ticker,Company
301252.SZ,"Zhejiang Tongxing Technology CO., Ltd."
300397.SZ,"Xi'an Tianhe Defense Technology Co., Ltd."
001283.SZ,"Shenzhen Highpower Technology Co., Ltd."
300046.SZ,"Tech Semiconductors Co., Ltd."
002510.SZ,"Tianjin Motor Dies Co.,Ltd."
002530.SZ,JC Finance & Tax Interconnect Holdings Ltd.
000042.SZ,"Shenzhen Centralcon Investment Holding Co., Ltd."
300019.SZ,"Chengdu Guibao Science & Technology Co.,Ltd."
002328.SZ,"Shanghai Xinpeng Industry Co.,Ltd."
300164.SZ,Tong Petrotech Corp.
300048.SZ,"Hiconics Eco-energy Technology Co., Ltd."
002902.SZ,"Dongguan Mentech Optical & Magnetic Co., Ltd."
002886.SZ,"Shenzhen WOTE Advanced Materials Co.,Ltd"
300470.SZ,"Sinoseal Holding Co., Ltd."
300292.SZ,"Wutong Holding Group Co., Ltd."
002102.SZ,"HuBei NengTer Technology CO.,Ltd"
000900.SZ,"Xiandai Investment Co.,Ltd"
301303.SZ,Zenner Metering Technology (Shanghai) Ltd.
002884.SZ,"Guangdong Lingxiao Pump Industry Co.,Ltd."
301632.SZ,"Guangdong Provincial Academy of Building Research Group Co., Ltd."
300463.SZ,Maccura Biotechnology Co.Ltd
000560.SZ,"5i5j Holding Group Co., Ltd."
301330.SZ,"Zkteco Co., Ltd."
300249.SZ,"Yimikang Tech.Group Co., Ltd."
300705.SZ,"Hunan Jiudian Pharmaceutical Co., Ltd."
300084.SZ,Haimo Technologies Group Corp.
002562.SZ,"Brother Enterprises Holding Co.,Ltd."
300403.SZ,"Hanyu Group Joint-Stock Co., Ltd."
301265.SZ,Huaxin Resources Technology Co. Ltd.
002606.SZ,"Dalian Insulator Group Co., Ltd"
000036.SZ,China Union Holdings Ltd.
300010.SZ,Doushen (Beijing) Education & Technology INC.
000925.SZ,"UniTTEC Co.,Ltd"
000948.SZ,"Yunnan Nantian Electronics Information Co.,Ltd."
002685.SZ,"Wuxi Huadong Heavy Machinery Co., Ltd."
300212.SZ,"Beijing E-Hualu Information Technology Co., Ltd."
002122.SZ,"HuiZhou Intelligence Technology Group Co., Ltd"
000430.SZ,"Zhang Jia Jie Tourism Group Co., Ltd"
002218.SZ,"SHENZHEN TOPRAYSOLAR Co.,Ltd."
003004.SZ,"Beijing Telesound Electronics Co., Ltd."
003026.SZ,"Zhejiang MTCN Technology Co.,Ltd."
002134.SZ,Tianjin Printronics Circuit Corporation
002455.SZ,"Jiangsu Baichuan High-Tech New Materials Co., Ltd"
301367.SZ,"BMC Medical Co., Ltd."
300138.SZ,"ChenGuang Biotech Group Co., Ltd."
002334.SZ,"Shenzhen INVT Electric Co.,Ltd"
300154.SZ,"Shenzhen Riland Industry Group Co., Ltd"
301120.SZ,"Newonder Special Electric Co.,Ltd."
300491.SZ,"Shijiazhuang Tonhe Electronics Technologies Co.,Ltd."
000411.SZ,"Zhejiang Int'l Group Co.,Ltd."
300369.SZ,"NSFOCUS Technologies Group Co., Ltd."
300465.SZ,"Global Infotech Co., Ltd."
301508.SZ,"China Machinery Huanyu Certification and Inspection Co., Ltd."
300043.SZ,Rastar Group
003033.SZ,"Qingdao CHOHO Industrial Co.,Ltd."
300016.SZ,"Beijing Beilu Pharmaceutical Co., Ltd."
000717.SZ,"Guangdong Zhongnan Iron and Steel Co., Ltd."
002657.SZ,"Sinodata Co., Ltd."
301516.SZ,"Shenzhen VAPEL Power Supply Technology Co., Ltd."
002880.SZ,"Shenzhen Weiguang Biological Products Co., Ltd."
000782.SZ,"Guangdong Highsun Meida New Materials Co., Ltd."
003041.SZ,"Zhejiang Truelove Vogue Co., Ltd."
300018.SZ,"Wuhan Zhongyuan Huadian Science & Technology Co.,Ltd."
300711.SZ,"GHT Co.,Ltd"
002746.SZ,"Shandong Xiantan Group Co., Ltd."
002301.SZ,"Shenzhen Comix Group Co., Ltd."
300293.SZ,"Shenyang Blue Silver Industry Automation Equipment Co., Ltd"
301419.SZ,"Shanghai Allied Industrial Group Co., Ltd."
002165.SZ,"Hongbaoli Group Corporation, Ltd."
300792.SZ,Hangzhou Onechance Tech Crop.
300505.SZ,"Kunming Chuan Jin Nuo Chemical Co., Ltd."
000501.SZ,"Wushang Group Co., Ltd."
300561.SZ,"SGSG Science&Technology Co., Ltd. Zhuhai"
300351.SZ,"Zhejiang Yonggui Electric Equipment Co., Ltd."
002553.SZ,"Jiangsu NanFang Precision Co.,Ltd."
300996.SZ,Pansoft Company Limited
000608.SZ,"Yang Guang Co.,Ltd."
000557.SZ,"Ningxia Western Venture Industrial Co.,Ltd."
002915.SZ,"Zhejiang Zhongxin Fluoride Materials Co.,Ltd"
301677.SZ,"Zhejiang Xinxing Tools Co., Ltd."
301211.SZ,"Hubei Biocause Heilen Pharmaceutical Co., Ltd."
002577.SZ,"Shenzhen Rapoo Technology Co., Ltd."
001313.SZ,"Guangdong Yuehai Feeds Group Co.,Ltd."
002279.SZ,"Beijing Join-Cheer Software Co., Ltd."
300258.SZ,"Jiangsu Pacific Precision Forging Co., Ltd."
301609.SZ,"Shandong University Electric Power Technology Co., Ltd."
300737.SZ,"Keshun Waterproof Technolgies Co.,Ltd."
000920.SZ,"Vontron Technology Co., Ltd."
300581.SZ,"Xi'an ChenXi Aviation Technology Corp., Ltd."
002567.SZ,"Tangrenshen Group Co., Ltd"
301017.SZ,"ShuYu Civilian Pharmacy Corp., Ltd."
300451.SZ,"B-SOFT Co.,Ltd."
300825.SZ,"IAT Automobile Technology Co., Ltd."
300278.SZ,"Huachangda Intelligent Equipment Group Co.,Ltd."
001356.SZ,"Fuling Technology Co., LTD"
002860.SZ,"Hangzhou Star Shuaier Electric Appliance Co., Ltd."
300531.SZ,"Urovo Technology Co., Ltd."
301201.SZ,"ChengDa Pharmaceuticals Co., Ltd."
002229.SZ,"Hongbo Co.,Ltd."
002047.SZ,"Shenzhen Bauing Construction Holding Group Co., Ltd."
301132.SZ,"Ji'an Mankun Technology Co., Ltd."
301218.SZ,"Zhejiang Whyis Technology Co.,Ltd."
002543.SZ,"Guangdong Vanward New Electric Co., Ltd."
300767.SZ,"QuakeSafe Technologies Co., Ltd."
002238.SZ,"Shenzhen Topway Video Communication Co., Ltd"
300087.SZ,"Winall Hi-tech Seed Co., Ltd."
300120.SZ,"Tianjin Jingwei Huikai Optoelectronic Co., Ltd."
002490.SZ,Shandong Molong Petroleum Machinery Company Limited
300856.SZ,"Nanjing COSMOS Chemical Co., Ltd."
002774.SZ,"IFE Elevators Co., Ltd."
002419.SZ,"Rainbow Digital Commercial Co., Ltd."
300791.SZ,"Sirio Pharma Co., Ltd."
002327.SZ,"Shenzhen Fuanna Bedding and Furnishing Co.,Ltd"
002201.SZ,"Jiangsu Jiuding New Material Co., Ltd."
300963.SZ,"Shanghai Zhongzhou Special Alloy Materials Co., Ltd."
002640.SZ,"Global Top E-Commerce Co., Ltd."
002376.SZ,"Shandong New Beiyang Information Technology Co., Ltd."
002632.SZ,"Daoming Optics&Chemical Co.,Ltd"
002707.SZ,"UTour Group Co., Ltd."
000888.SZ,"Emei Shan Tourism Co.,Ltd"
300214.SZ,"Shandong Rike Chemical Co., Ltd."
002805.SZ,"Shandong Fengyuan Chemical Co., Ltd."
300797.SZ,"NCS Testing Technology Co., Ltd."
301239.SZ,"Bright Eye Hospital Group Co., Ltd."
301333.SZ,"R&G PharmaStudies Co., Ltd."
301268.SZ,"Shenzhen Minglida Precision Technology Co., Ltd."
300727.SZ,"Ningbo Runhe High-Tech Materials Co., Ltd."
002066.SZ,"Ruitai Materials Technology Co., Ltd."
003012.SZ,"Guangdong Dongpeng Holdings Co.,Ltd."
002383.SZ,"Beijing UniStrong Science&Technology Co.,Ltd."
301548.SZ,Hunan SUND Technological Corporation
002793.SZ,"Luoxin Pharmaceuticals Group Stock Co., Ltd."
002191.SZ,"Shenzhen Jinjia Group Co.,Ltd."
300733.SZ,Chengdu Xiling Power Science & Technology Incorporated Company
002956.SZ,"Guilin Seamild Foods Co., Ltd"
301557.SZ,"Cytech Group Co., Ltd."
300507.SZ,"Jiangsu Olive Sensors High-Tech Co., Ltd."
300632.SZ,"Xiamen Guang Pu Electronics Co., Ltd."
300161.SZ,"Wuhan Huazhong Numerical Control Co.,Ltd."
002026.SZ,"Shandong Weida Machinery Co., Ltd."
002791.SZ,"Guangdong KinLong Hardware Products Co.,Ltd."
301558.SZ,"SFC Holdings Co., Ltd."
301053.SZ,"Yoantion Industrial Inc.,Ltd."
001223.SZ,"OK Science and Technology Co., Ltd."
002724.SZ,"Ocean's King Lighting Science & Technology Co., Ltd."
002777.SZ,"Sichuan Jiuyuan Yinhai Software.Co.,Ltd"
300606.SZ,"Dongguan Golden Sun Abrasives Co.,Ltd"
300918.SZ,"Shandong Nanshan Fashion Sci-Tech Co., Ltd."
301141.SZ,"Zhejiang Zhongke Magnetic Industry Co., Ltd."
002196.SZ,"Zhejiang Founder Motor Co., Ltd."
300386.SZ,"Feitian Technologies Co., Ltd."
300158.SZ,"Shanxi Zhendong Pharmaceutical Co.,Ltd"
300534.SZ,"Gansu Longshenrongfa Pharmaceutical Industry CO.,LTD"
300287.SZ,"Beijing Philisense Technology Co., Ltd."
301613.SZ,"Alnera Aluminium Co., Ltd."
000852.SZ,Sinopec Oilfield Equipment Corporation
301004.SZ,"Zhejiang Cayi Vacuum Container Co., Ltd."
300404.SZ,"Boji Medical Technology Co.,Ltd."
300066.SZ,"Sanchuan Wisdom Technology Co., Ltd."
300715.SZ,"Jiangsu Canlon Building Materials Co., Ltd."
001207.SZ,"Shandong Link Science and Technology Co.,Ltd."
000713.SZ,"SDIC Fengle Seed Co., Ltd."
002146.SZ,"RiseSun Real Estate Development Co.,Ltd"
002959.SZ,"Bear Electric Appliance Co.,Ltd."
000571.SZ,"Sundiro Holding Co., Ltd."
002637.SZ,"Zanyu Technology Group Co., Ltd."
002166.SZ,Guilin Layn Natural Ingredients Corp.
002479.SZ,"Zhejiang Fuchunjiang Environmental Thermoelectric Co., Ltd."
300860.SZ,"Funshine Culture Group Co.,Ltd."
300692.SZ,"Anhui Zhongfu Yuanchuang Technology Group Co., Ltd."
301115.SZ,"United Testing Inspection And Certification Technology Co., Ltd."
002358.SZ,"Henan Senyuan Electric Co., Ltd."
002481.SZ,"Yantai Shuangta Food Co., Ltd."
300368.SZ,"Hebei Huijin Group Co., Ltd."
300320.SZ,"Jiangyin Haida Rubber And Plastic Co., Ltd."
301085.SZ,"Beijing Asiacom Information Technology Co,.Ltd"
300233.SZ,"Shandong Jincheng Pharmaceutical Group Co., Ltd"
002986.SZ,"Guangdong Yussen Energy Technology Co., Ltd."
300027.SZ,Huayi Brothers Media Corporation
301096.SZ,"Hangzhou Bio-Sincerity Pharma-Tech Co.,Ltd."
301525.SZ,"Shanghai Ruking Technologies Co., Ltd."
300688.SZ,"Dark Horse Technology Group Co., Ltd."
002418.SZ,"Zhe Jiang Kangsheng Co.,Ltd."
000652.SZ,"Tianjin TEDA Resources Recycling Group Co., Ltd."
002045.SZ,Guoguang Electric Company Limited
300259.SZ,"Suntront Technology Co., Ltd."
200045.SZ,"Shenzhen Textile (Holdings) Co., Ltd."
000045.SZ,"Shenzhen Textile (Holdings) Co., Ltd."
301259.SZ,"Hunan Airbluer Environmental Protection Technology Co., Ltd."
300149.SZ,"ChemPartner PharmaTech Co.,Ltd."
300749.SZ,"Guangdong Topstrong Living Innovation and Integration Co., Ltd."
300055.SZ,"Beijing WBD New Materials Group Co., Ltd."
002940.SZ,"Zhejiang AngLiKang Pharmaceutical CO.,LTD."
300590.SZ,"Queclink Wireless Solutions Co., Ltd."
002344.SZ,"Haining China Leather Market Co.,Ltd"
301028.SZ,"Xiamen Dingrongyan Technology Co., Ltd."
300611.SZ,"Zhejiang Meili High Technology Co., Ltd."
002124.SZ,"Tech-Bank Food Co., Ltd."
002586.SZ,"Zhejiang Reclaim Construction Group Co., Ltd."
002033.SZ,"LiJiang YuLong Tourism Co., LTD."
002973.SZ,"QiaoYin City Management Co., Ltd."
301491.SZ,Hansong (Nanjing) Technology Limited
300183.SZ,"Qingdao Eastsoft Communication Technology Co.,Ltd"
300219.SZ,"Hongli Zhihui Group Co.,Ltd."
000936.SZ,"Jiangsu Huaxicun Co.,Ltd."
002111.SZ,"Weihai Guangtai Airport Equipment Co.,Ltd"
002667.SZ,"Willing New Energy Co., Ltd."
300453.SZ,"Jiangxi Sanxin Medtec Co.,Ltd."
301202.SZ,"Suzhou Longway Electronic Machinery Co., Ltd."
301397.SZ,"Chongqing Sulian Plastic Co.,Ltd."
002876.SZ,"Shenzhen Sunnypol Optoelectronics Co.,Ltd."
002609.SZ,"Shenzhen Jieshun Science and Technology Industry Co., Ltd."
002235.SZ,"Xiamen Annie Co., Ltd."
300300.SZ,"Strait Innovation Internet Co., Ltd"
000691.SZ,"Gansu Yatai Industrial Developent Co.,Ltd."
001328.SZ,"Dencare (Chongqing) Oral Care Co., Ltd."
001388.SZ,"Shandong Senter Electronic Co.,Ltd."
002590.SZ,"Zhejiang VIE Science & Technology Co., Ltd."
301596.SZ,"Reach Machinery Co., Ltd."
300036.SZ,"Beijing SuperMap Software Co., Ltd."
301168.SZ,"Jiangsu TongLin Electric Co.,Ltd."
002641.SZ,"Era Co., Ltd."
002482.SZ,"Shenzhen Grandland Group Co., Ltd."
002662.SZ,"Fengjing New Energy Technology Co., Ltd."
301008.SZ,"Zhejiang Hongchang Electrical Technology Co., Ltd."
300695.SZ,"Zhejiang Zhaofeng Mechanical and Electronic Co.,Ltd."
300848.SZ,"Miracll Chemicals Co.,Ltd"
301051.SZ,"Shenzhen Xinhao Photoelectricity Technology Co., Ltd"
300589.SZ,"Jianglong Shipbuilding Co., Ltd."
002300.SZ,"Fujian Nanping Sun Cable Co., Ltd."
301348.SZ,"Foshan Blue Rocket Electronics Co.,Ltd."
300907.SZ,"Kangping Technology (Suzhou) Co., Ltd."
002307.SZ,"Xinjiang Beixin Road & Bridge Group Co., Ltd"
002189.SZ,"Costar Group Co., Ltd."
301528.SZ,"Guangzhou Doppler Electronic Technologies Co., Ltd."
002406.SZ,Xuchang Yuandong Drive Shaft Co.Ltd
002559.SZ,"Jiangsu Yawei Machine Tool Co., Ltd."
000863.SZ,"Sanxiang Impression Co., Ltd."
002589.SZ,"Realcan Pharmaceutical Group Co., Ltd."
002523.SZ,"Zhuzhou Tianqiao Crane Co., Ltd."
300461.SZ,"Tanac Automation Co., Ltd."
300286.SZ,"Acrel Co., Ltd."
301048.SZ,"Gemac Engineering Machinery Co., Ltd."
300801.SZ,"Shandong Taihe Technologies Co., Ltd."
300421.SZ,"Jiangsu Lixing General Steel Ball Co., Ltd."
301256.SZ,"Huarong Chemical Co., Ltd."
002526.SZ,"Shandong Mining Machinery Group Co., Ltd."
301556.SZ,"Zhejiang Top Cloud-agri Technology Co.,Ltd."
301180.SZ,"Suzhou Wanxiang Technology Co., Ltd."
002749.SZ,"Sichuan Guoguang Agrochemical Co., Ltd."
002556.SZ,"Anhui Huilong Agricultural Means of Production Co.,Ltd."
002627.SZ,"Hubei Three Gorges Tourism Group Co., Ltd."
001376.SZ,"Jiangxi Bestoo Energy Co.,Ltd."
002443.SZ,"Zhejiang Kingland Pipeline and Technologies Co.,Ltd."
301281.SZ,"Shandong Keyuan Pharmaceutical Co., Ltd."
000720.SZ,"Shandong Xinneng Taishan Power Generation Co.,Ltd."
300234.SZ,"Zhejiang Kaier New Materials Co.,Ltd."
002291.SZ,"Guangdong Yowant Technology Group Co., Ltd."
000428.SZ,"Huatian Hotel Group Co.,Ltd."
000862.SZ,"Ning Xia Yin Xing Energy Co.,Ltd"
000404.SZ,"Changhong Huayi Compressor Co., Ltd."
300528.SZ,Omnijoi Media Corporation
300539.SZ,"Ningbo Henghe Precision Industry Co.,Ltd."
300745.SZ,"Shinry Technologies Co., Ltd."
301122.SZ,"Caina Technology Co., Ltd."
300831.SZ,"Xi'an Peri Power Semiconductor Converting Technology Co.,Ltd."
300261.SZ,ABA Chemicals Corporation
300878.SZ,Zhejiang Wecome Pharmaceutical Company Limited
002522.SZ,"Zhejiang Zhongcheng Packing Material Co., Ltd."
300355.SZ,"M-Grass Ecology And Environment (Group) Co., Ltd."
002976.SZ,"Suzhou Cheersson Precision Industry Group Co., Ltd."
000753.SZ,"Fujian Zhangzhou Development Co.,LTD."
300885.SZ,"Yangzhou Seashine New Materials Co., Ltd."
300243.SZ,"Shandong Ruifeng Chemical Co., Ltd."
002375.SZ,"Zhejiang Yasha Decoration Co.,Ltd"
002642.SZ,Ronglian Group Ltd.
300873.SZ,"Hichain Logistics Co.,Ltd."
002584.SZ,"Xilong Scientific Co., Ltd."
300867.SZ,"Shengyuan Environmental Protection Co.,Ltd."
301235.SZ,"Wuhan Huakang Century Clean Technology Co., Ltd."
300345.SZ,"Hunan Huamin Holdings Co., Ltd."
301206.SZ,"Shandong Sanyuan Biotechnology Co.,Ltd."
000505.SZ,"Hainan Jingliang Holdings Co., Ltd."
200505.SZ,"Hainan Jingliang Holdings Co., Ltd."
002889.SZ,"Shenzhen Easttop Supply Chain Management Co., Ltd."
300194.SZ,"Fuan Pharmaceutical (Group) Co., Ltd."
300388.SZ,"CECEP Guozhen Environmental Protection Technology Co., Ltd."
002427.SZ,"Zhejiang Unifull Industrial Fibre Co., Ltd."
300291.SZ,"Beijing Baination Pictures Co.,Ltd."
002483.SZ,"Jiangsu Rainbow Heavy Industries Co., Ltd."
300569.SZ,"Qingdao Tianneng Heavy Industries Co.,Ltd"
300622.SZ,"Doctorglasses Chain Co.,Ltd."
300389.SZ,"Shenzhen Absen Optoelectronic Co.,Ltd."
300553.SZ,"Hangzhou Jizhi Mechatronic Co., Ltd."
300177.SZ,"Hi-Target Navigation Tech Co.,Ltd"
301026.SZ,Hootech Inc.
300889.SZ,Shenzhen EXC-LED Technology Co.Ltd
300434.SZ,Sichuan Goldstone Asia Pharmaceutical Inc.
001380.SZ,Hwaway Technology Corporation Limited
300523.SZ,"Beijing Global Safety Technology Co., Ltd."
002989.SZ,"Shenzhen Strongteam Decoration Engineering Co., Ltd."
300626.SZ,"Huarui Electrical Appliance Co.,Ltd."
301149.SZ,"ShanDong Longhua New Material Co.,Ltd."
000886.SZ,"Hainan Expressway Co., Ltd."
301060.SZ,"Shanghai Labway Clinical Laboratory Co., Ltd"
002903.SZ,"Yuhuan CNC Machine Tool Co.,Ltd."
300533.SZ,"Shenzhen Bingchuan Network Co.,Ltd."
301513.SZ,Shangshui Smartech Ltd.
002658.SZ,"Beijing SDL Technology Co.,Ltd."
001326.SZ,"Shenzhen SNC Opto Electronic Co.,Ltd"
301448.SZ,"Keystone Electrical (Zhejiang) Co.,Ltd."
002177.SZ,"Guangzhou Kingteller Technology Co.,Ltd."
002059.SZ,"Yunnan Tourism Co., Ltd."
300932.SZ,Sanyou Corporation Limited
002757.SZ,"Nanxing Machinery Co., Ltd."
300471.SZ,"Houpu Clean Energy Group Co., Ltd."
301012.SZ,Jiangsu Yangdian Science & Technology Co. Ltd.
002501.SZ,"Jilin Liyuan Precision Manufacturing Co., Ltd."
002264.SZ,"New Huadu Technology Co., Ltd."
300869.SZ,"Contec Medical Systems Co.,Ltd"
301072.SZ,"Zhongjie (Jiangsu) Technology Co.,Ltd."
301368.SZ,"Zhejiang FORE Intelligent Technology Co.,Ltd"
002570.SZ,"Beingmate Co., Ltd."
000558.SZ,"Chengdu New Tianfu Culture Tourism Development Co., Ltd."
003007.SZ,"Beijing ZZNode Technologies Co., Ltd."
300755.SZ,"VATS Liquor Chain Store Management Joint Stock Co., Ltd."
002401.SZ,"COSCO SHIPPING Technology Co., Ltd."
300518.SZ,"Guangxi Xinxunda Technology Group Co., Ltd."
301591.SZ,Nanjing CompTECH Composites Corporation
301076.SZ,"Sino-High (China) Co., Ltd."
300871.SZ,"Wuhan Hvsen Biotechnology Co.,Ltd."
300758.SZ,"Anshan Hifichem Co., Ltd."
002573.SZ,"Beijing SPC Environment Protection Tech Co., Ltd."
300833.SZ,"Guangzhou Haoyang Electronic Co.,Ltd."
002520.SZ,"Zhejiang RIFA Precision Machinery Co., Ltd."
300816.SZ,"ActBlue Co., Ltd."
300572.SZ,"Shenzhen Anche Technologies Co., Ltd."
300917.SZ,"Shenzhen SDG Service Co.,Ltd."
000507.SZ,"Zhuhai Port Co.,Ltd."
300669.SZ,"Hangzhou Huning Elevator Parts Co., Ltd."
301007.SZ,"Dalian Demaishi Precision Technology Co., Ltd."
300490.SZ,"HNAC Technology Co., Ltd."
000521.SZ,"Changhong Meiling Co., Ltd."
200521.SZ,"Changhong Meiling Co., Ltd."
002765.SZ,"Landai Technology Group Corp., Ltd."
002454.SZ,"Songz Automobile Air Conditioning Co., Ltd"
002112.SZ,"Sanbian Sci Tech Co., Ltd."
002161.SZ,"Invengo Information Technology Co.,Ltd."
300271.SZ,"Beijing Thunisoft Co., Ltd."
300552.SZ,"Vanjee Technology Co., Ltd."
301507.SZ,"Hangzhou Minsheng Healthcare Co., Ltd."
300927.SZ,"Nantong JiangTian Chemical Co., Ltd."
002582.SZ,"Haoxiangni Health Food Co.,Ltd."
301193.SZ,"Ningbo Homelink Eco-iTech Co., Ltd."
000993.SZ,"Fujian Mindong Electric Power Group Co., Ltd."
300215.SZ,"Suzhou Electrical Apparatus Science Academy Co., Ltd."
000017.SZ,Shenzhen China Bicycle Company (Holdings) Limited
200017.SZ,Shenzhen China Bicycle Company (Holdings) Limited
300774.SZ,"BGT Group Co., Ltd."
000821.SZ,"J.S. Corrugating Machinery Co., Ltd."
002560.SZ,"Henan Tong-Da Cable Co., Ltd."
002919.SZ,"Mingchen Health Co.,Ltd."
300123.SZ,YaGuang Technology Group Company Limited
301075.SZ,"Tibet Duo Rui Pharmaceutical Co., Ltd."
000779.SZ,"Gansu Engineering Consulting Group Co., Ltd."
002846.SZ,"Guangdong Enpack Packaging Co., Ltd."
000665.SZ,"Hubei Radio & Television Information Network Co., Ltd."
301058.SZ,"COFCO Technology & Industry Co., Ltd."
000819.SZ,"Yueyang Xingchang Petro-Chemical Co., Ltd."
300485.SZ,"Beijing Science Sun Pharmaceutical Co., Ltd."
301110.SZ,"Qingmu Tec Co., Ltd."
300894.SZ,"Marssenger Kitchenware Co., Ltd."
300788.SZ,Citic Press Corporation
300228.SZ,"Zhangjiagang Furui Special Equipment Co., Ltd."
002677.SZ,"Zhejiang Meida Industrial Co., Ltd."
300836.SZ,"Kunshan TopA Intelligent Equipment Co.,Ltd"
001317.SZ,"San Yang Ma (Chongqing) Logistics Co.,Ltd."
002285.SZ,Shenzhen Worldunion Group Incorporated
000011.SZ,ShenZhen Properties & Resources Development (Group) Ltd.
200011.SZ,ShenZhen Properties & Resources Development (Group) Ltd.
002321.SZ,"Henan Huaying Agricultural Development Co., Ltd."
002728.SZ,"Teyi Pharmaceutical Group Co.,Ltd"
001338.SZ,GDH Supertime Group Company Limited
301213.SZ,"Sichuan Discovery Dream Science & Technology Co.,Ltd"
301055.SZ,Zhang Xiaoquan Inc.
300147.SZ,"Xiangxue Pharmaceutical Co.,Ltd."
000417.SZ,"Hefei Department Store Group Co.,Ltd"
000007.SZ,"Shenzhen Quanxinhao Co., Ltd."
300326.SZ,"Shanghai Kinetic Medical Co., Ltd"
301622.SZ,"Baotou INST Magnetic New Materials Co., Ltd."
003019.SZ,"TES Touch Embedded Solutions (Xiamen) Co., Ltd."
300099.SZ,"Uroica Precision Information Engineering Co.,Ltd"
300563.SZ,Shenyu Communication Technology Inc.
300532.SZ,"New Trend International Logis-Tech Co.,Ltd."
300473.SZ,"Fuxin Dare Automotive Parts Co., Ltd."
300508.SZ,"Shanghai Weihong Electronic Technology Co., Ltd."
002512.SZ,"Tatwah Smartech Co.,Ltd."
002644.SZ,"LanZhou Foci Pharmaceutical Co.,Ltd."
002441.SZ,"Zhongyeda Electric Co., Ltd."
000726.SZ,"Lu Thai Textile Co., Ltd."
200726.SZ,"Lu Thai Textile Co., Ltd."
002393.SZ,"Tianjin Lisheng Pharmaceutical Co.,Ltd."
002137.SZ,"Shenzhen Sea Star Technology Co.,Ltd"
300441.SZ,"Ningbo BaoSi Energy Equipment Co., Ltd."
300656.SZ,Shenzhen MinDe Electronics Technology Ltd.
300522.SZ,"Suzhou Sunmun Technology Co., Ltd."
301325.SZ,"Shenzhen Manst Technology Co., Ltd."
001230.SZ,"Jinglv Environment Science and Technology Co., Ltd"
000526.SZ,"Xueda (Xiamen) Education Technology Group Co., Ltd"
002367.SZ,"Canny Elevator Co., Ltd."
002365.SZ,"Qianjiang Yongan Pharmaceutical Co., Ltd."
300840.SZ,"Qingdao Kutesmart Co.,Ltd."
301356.SZ,"Zhejiang Tianzhen Technology Co., Ltd."
000078.SZ,"Shenzhen Neptunus Bioengineering Co., Ltd."
300577.SZ,"Anhui Korrun Co., Ltd."
000655.SZ,"Shandong Jinling Mining Co., Ltd."
002735.SZ,"Shenzhen Prince New Materials Co.,Ltd."
300121.SZ,"Shandong Yanggu Huatai Chemical Co., Ltd."
002866.SZ,"Jiangsu Transimage Technology Co., Ltd."
300559.SZ,"Chengdu Jiafaantai Education Technology Co.,Ltd."
301237.SZ,"Hangzhou Heshun Technology Co.,LTD."
002900.SZ,"Harbin Medisan Pharmaceutical Co., Ltd."
000096.SZ,"Shenzhen Guangju Energy Co., Ltd."
002983.SZ,"Anhui Coreach Technology Co.,Ltd"
001316.SZ,"Lubair Aviation Technology Co., Ltd."
300541.SZ,"Beijing Advanced Digital Technology Co., Ltd"
001216.SZ,"Hunan Hualian China Industry Co., Ltd."
000793.SZ,Huawen Media Group
300629.SZ,"Guangdong Kingstrong Technology Co., Ltd."
001332.SZ,"Wuxi Chemical Equipment Co., Ltd."
300968.SZ,"Guangdong Green Precision Components Co., Ltd"
002088.SZ,"Luyang Energy-Saving Materials Co., Ltd."
002040.SZ,"Nanjing Port Co., Ltd."
301116.SZ,"Jiangsu Yike Food Group Co.,Ltd"
003000.SZ,"Jinzai Food Group Co.,Ltd."
301391.SZ,Colorlight Cloud Tech Ltd
003020.SZ,"Hefei Lifeon Pharmaceutical Co., Ltd."
300004.SZ,"Nanfang Ventilator Co., Ltd."
301108.SZ,"Tongling Jieya Biologic Technology Co., Ltd."
300571.SZ,"Hangzhou Anysoft Information Technology Co., Ltd."
300349.SZ,"Goldcard Smart Group Co., Ltd."
300332.SZ,"Top Resource Energy Co., Ltd."
002117.SZ,Tungkong Inc.
002788.SZ,"Luyan Pharma Co.,Ltd."
002160.SZ,"Jiangsu Alcha Aluminium Group Co., Ltd."
301538.SZ,"Shenzhen Jdd Tech New Material Co., Ltd"
002823.SZ,"Shenzhen Kaizhong Precision Technology Co., Ltd."
300781.SZ,"Guangdong Insight Brand Marketing Group Co., Ltd."
002086.SZ,"Shandong Oriental Ocean Sci-Tech Co., Ltd."
002469.SZ,"Shandong Sunway Chemical Group Co., Ltd."
000520.SZ,"Phoenix Shipping (Wuhan) Co., Ltd."
002996.SZ,"Chongqing Shunbo Aluminum Co.,Ltd."
300793.SZ,"Cosonic Intelligent Technologies Co., Ltd."
300504.SZ,"Sichuan Tianyi Comheart Telecom Co., Ltd."
300920.SZ,"Zhejiang Runyang New Material Technology Co., Ltd."
300859.SZ,"Western Regions Tourism Development Co.,Ltd"
300818.SZ,"Naipu Mining Machinery Co., Ltd."
002480.SZ,"Chengdu Xinzhu Road & Bridge Machinery Co., Ltd."
000016.SZ,"Konka Group Co., Ltd."
200016.SZ,"Konka Group Co., Ltd."
002225.SZ,"Puyang Refractories Group Co., Ltd."
002843.SZ,"Bichamp Cutting Technology (Hunan) Co., Ltd."
002571.SZ,"Anhui Deli Household Glass Co., Ltd."
301449.SZ,"Shenzhen Tiansu Calibration and Testing Co., Ltd."
